,non_circ,circ
25042,99.0,993.0
25043,106.0,342.0
25044,104.0,223.0
25045,95.0,1224.0
25046,107.0,754.0
25047,108.0,1050.0
25048,100.0,686.0
25049,108.0,174.0
25050,107.0,617.0
25051,104.0,1131.0
25052,107.0,781.0
25053,130.0,245.0
25054,104.0,2037.0
25055,107.0,2419.0
25056,103.0,751.0
25057,102.0,456.0
25058,105.0,345.0
25059,107.0,495.0
25060,104.0,446.0
25061,104.0,266.0
25062,105.0,561.0
25063,107.0,445.0
25064,117.0,291.0
25065,103.0,653.0
25066,159.0,1468.0
25067,106.0,1660.0
25068,107.0,336.0
25069,107.0,2968.0
25070,107.0,750.0
25071,107.0,113.0
25072,100.0,3124.0
25073,108.0,295.0
25074,107.0,1808.0
25075,105.0,591.0
25076,103.0,636.0
25077,108.0,3931.0
25078,107.0,223.0
25079,106.0,771.0
25080,88.0,407.0
25081,109.0,303.0
25082,107.0,1082.0
25083,101.0,234.0
25084,107.0,384.0
25085,104.0,1533.0
25086,107.0,848.0
25087,103.0,333.0
25088,106.0,360.0
25089,107.0,364.0
25090,107.0,306.0
25091,102.0,412.0
25092,98.0,282.0
25093,103.0,638.0
25094,106.0,217.0
25095,104.0,318.0
25096,100.0,780.0
25097,103.0,423.0
25098,103.0,274.0
25099,110.0,251.0
25100,105.0,314.0
25101,106.0,1926.0
25102,107.0,486.0
25103,107.0,196.0
25104,107.0,726.0
25105,107.0,470.0
25106,107.0,240.0
25107,107.0,3010.0
25108,108.0,868.0
25109,107.0,461.0
25110,101.0,337.0
25111,107.0,280.0
25112,107.0,1278.0
25113,107.0,106.0
25114,107.0,243.0
25115,102.0,1096.0
25116,117.0,261.0
25117,107.0,237.0
25118,107.0,372.0
25119,100.0,270.0
25120,103.0,1252.0
25121,107.0,207.0
25122,104.0,520.0
25123,101.0,256.0
25124,107.0,577.0
25125,107.0,211.0
25126,107.0,863.0
25127,104.0,999.0
25128,107.0,720.0
25129,107.0,569.0
25130,107.0,867.0
25131,62.0,1087.0
25132,103.0,434.0
25133,104.0,546.0
25134,103.0,622.0
25135,104.0,536.0
25136,102.0,350.0
25137,107.0,2700.0
25138,107.0,419.0
25139,108.0,478.0
25140,104.0,2304.0
25141,105.0,908.0
25142,116.0,318.0
25143,107.0,410.0
25144,100.0,502.0
25145,110.0,217.0
25146,107.0,89.0
25147,101.0,4845.0
25148,57.0,552.0
25149,107.0,339.0
25150,103.0,7221.0
25151,103.0,1841.0
25152,107.0,932.0
25153,106.0,519.0
25154,107.0,927.0
25155,109.0,588.0
25156,105.0,327.0
25157,102.0,165.0
25158,107.0,783.0
25159,106.0,279.0
25160,107.0,509.0
25161,102.0,410.0
25162,107.0,612.0
25163,107.0,1354.0
25164,177.0,691.0
25165,107.0,399.0
25166,107.0,931.0
25167,107.0,834.0
25168,97.0,324.0
25169,107.0,529.0
25170,108.0,222.0
25171,102.0,367.0
25172,107.0,449.0
25173,105.0,1138.0
25174,106.0,236.0
25175,100.0,223.0
25176,106.0,2325.0
25177,106.0,702.0
25178,97.0,286.0
25179,107.0,556.0
25180,106.0,597.0
25181,102.0,321.0
25182,111.0,137.0
25183,94.0,1597.0
25184,105.0,8169.0
25185,107.0,1836.0
25186,107.0,295.0
25187,105.0,97.0
25188,107.0,2431.0
25189,107.0,2597.0
25190,100.0,157.0
25191,100.0,240.0
25192,107.0,1710.0
25193,107.0,262.0
25194,105.0,2248.0
25195,106.0,330.0
25196,101.0,317.0
25197,104.0,1281.0
25198,74.0,991.0
25199,103.0,622.0
25200,103.0,463.0
25201,103.0,725.0
25202,103.0,466.0
25203,107.0,333.0
25204,107.0,479.0
25205,103.0,294.0
25206,106.0,573.0
25207,104.0,717.0
25208,107.0,1400.0
25209,95.0,299.0
25210,109.0,642.0
25211,107.0,816.0
25212,110.0,226.0
25213,103.0,325.0
25214,109.0,348.0
25215,107.0,559.0
25216,104.0,1269.0
25217,104.0,513.0
25218,104.0,1196.0
25219,100.0,215.0
25220,115.0,257.0
25221,105.0,133.0
25222,107.0,597.0
25223,104.0,2288.0
25224,107.0,1443.0
25225,102.0,787.0
25226,101.0,150.0
25227,107.0,144.0
25228,107.0,449.0
25229,107.0,204.0
25230,107.0,487.0
25231,107.0,1144.0
25232,108.0,287.0
25233,106.0,1188.0
25234,107.0,270.0
25235,107.0,823.0
25236,107.0,1746.0
25237,107.0,1212.0
25238,106.0,797.0
25239,107.0,1228.0
25240,117.0,163.0
25241,107.0,795.0
25242,102.0,176.0
25243,102.0,312.0
25244,104.0,424.0
25245,101.0,493.0
25246,108.0,698.0
25247,95.0,300.0
25248,107.0,201.0
25249,101.0,577.0
25250,110.0,2129.0
25251,107.0,276.0
25252,88.0,444.0
25253,108.0,1228.0
25254,107.0,273.0
25255,107.0,633.0
25256,110.0,1982.0
25257,97.0,3539.0
25258,107.0,1223.0
25259,106.0,200.0
25260,107.0,1037.0
25261,106.0,238.0
25262,109.0,242.0
25263,110.0,1251.0
25264,104.0,1580.0
25265,106.0,349.0
25266,107.0,382.0
25267,104.0,269.0
25268,107.0,1721.0
25269,103.0,783.0
25270,107.0,794.0
25271,108.0,246.0
25272,102.0,670.0
25273,66.0,1147.0
25274,103.0,707.0
25275,99.0,1859.0
25276,106.0,1615.0
25277,93.0,833.0
25278,107.0,911.0
25279,108.0,325.0
25280,107.0,454.0
25281,102.0,687.0
25282,104.0,1484.0
25283,107.0,1136.0
25284,107.0,779.0
25285,107.0,287.0
25286,107.0,479.0
25287,78.0,937.0
25288,104.0,3104.0
25289,116.0,489.0
25290,106.0,1238.0
25291,100.0,1146.0
25292,105.0,948.0
25293,107.0,7570.0
25294,107.0,219.0
25295,105.0,534.0
25296,101.0,3074.0
25297,98.0,294.0
25298,107.0,231.0
25299,104.0,342.0
25300,107.0,702.0
25301,99.0,408.0
25302,102.0,1356.0
25303,155.0,865.0
25304,99.0,869.0
25305,106.0,426.0
25306,108.0,707.0
25307,99.0,375.0
25308,117.0,1779.0
25309,107.0,866.0
25310,108.0,274.0
25311,103.0,191.0
25312,141.0,624.0
25313,107.0,1275.0
25314,107.0,157.0
25315,105.0,572.0
25316,107.0,658.0
25317,109.0,473.0
25318,107.0,585.0
25319,107.0,332.0
25320,105.0,699.0
25321,107.0,2621.0
25322,95.0,461.0
25323,107.0,703.0
25324,107.0,119.0
25325,100.0,169.0
25326,106.0,884.0
25327,107.0,2525.0
25328,107.0,1165.0
25329,107.0,1096.0
25330,93.0,541.0
25331,102.0,385.0
25332,107.0,465.0
25333,106.0,630.0
25334,86.0,188.0
25335,107.0,502.0
25336,107.0,354.0
25337,106.0,547.0
25338,106.0,220.0
25339,107.0,325.0
25340,102.0,231.0
25341,103.0,585.0
25342,97.0,225.0
25343,111.0,437.0
25344,107.0,1006.0
25345,107.0,259.0
25346,105.0,529.0
25347,107.0,657.0
25348,107.0,426.0
25349,107.0,523.0
25350,107.0,1645.0
25351,104.0,325.0
25352,108.0,414.0
25353,101.0,1103.0
25354,104.0,665.0
25355,107.0,331.0
25356,105.0,585.0
25357,98.0,722.0
25358,105.0,399.0
25359,107.0,255.0
25360,99.0,823.0
25361,106.0,475.0
25362,105.0,330.0
25363,106.0,631.0
25364,69.0,197.0
25365,100.0,657.0
25366,96.0,1063.0
25367,107.0,1143.0
25368,103.0,6878.0
25369,107.0,958.0
25370,105.0,1052.0
25371,106.0,268.0
25372,110.0,216.0
25373,104.0,1680.0
25374,104.0,1847.0
25375,107.0,729.0
25376,107.0,1178.0
25377,107.0,1464.0
25378,107.0,941.0
25379,107.0,604.0
25380,101.0,377.0
25381,104.0,335.0
25382,102.0,166.0
25383,107.0,792.0
25384,100.0,343.0
25385,103.0,338.0
25386,106.0,681.0
25387,107.0,892.0
25388,106.0,376.0
25389,104.0,307.0
25390,98.0,837.0
25391,103.0,464.0
25392,107.0,545.0
25393,102.0,774.0
25394,107.0,196.0
25395,93.0,893.0
25396,104.0,1573.0
25397,106.0,408.0
25398,107.0,208.0
25399,107.0,310.0
25400,107.0,667.0
25401,107.0,210.0
25402,104.0,481.0
25403,107.0,272.0
25404,107.0,553.0
25405,107.0,314.0
25406,103.0,226.0
25407,107.0,356.0
25408,104.0,1072.0
25409,103.0,190.0
25410,104.0,531.0
25411,113.0,1536.0
25412,107.0,642.0
25413,68.0,1353.0
25414,107.0,763.0
25415,103.0,405.0
25416,102.0,343.0
25417,98.0,265.0
25418,100.0,817.0
25419,106.0,584.0
25420,106.0,469.0
25421,109.0,624.0
25422,108.0,532.0
25423,107.0,429.0
25424,103.0,591.0
25425,107.0,281.0
25426,107.0,546.0
25427,112.0,676.0
25428,107.0,165.0
25429,100.0,227.0
25430,97.0,311.0
25431,106.0,492.0
25432,107.0,914.0
25433,107.0,344.0
25434,107.0,537.0
25435,107.0,518.0
25436,107.0,1134.0
25437,107.0,9300.0
25438,107.0,277.0
25439,107.0,524.0
25440,104.0,681.0
25441,105.0,977.0
25442,107.0,369.0
25443,106.0,419.0
25444,107.0,357.0
25445,103.0,3781.0
25446,104.0,345.0
25447,107.0,902.0
25448,107.0,477.0
25449,105.0,265.0
25450,114.0,253.0
25451,103.0,885.0
25452,109.0,323.0
25453,107.0,343.0
25454,106.0,460.0
25455,107.0,469.0
25456,105.0,1627.0
25457,102.0,796.0
25458,105.0,332.0
25459,96.0,1927.0
25460,107.0,2181.0
25461,107.0,345.0
25462,107.0,510.0
25463,106.0,972.0
25464,103.0,267.0
25465,103.0,683.0
25466,104.0,1358.0
25467,111.0,461.0
25468,62.0,315.0
25469,104.0,1018.0
25470,113.0,3603.0
25471,104.0,739.0
25472,103.0,1485.0
25473,107.0,598.0
25474,105.0,523.0
25475,102.0,771.0
25476,107.0,610.0
25477,107.0,7259.0
25478,97.0,168.0
25479,101.0,517.0
25480,107.0,3066.0
25481,107.0,1368.0
25482,109.0,680.0
25483,108.0,1001.0
25484,99.0,1977.0
25485,105.0,1100.0
25486,107.0,433.0
25487,106.0,1309.0
25488,104.0,1094.0
25489,103.0,239.0
25490,107.0,215.0
25491,107.0,591.0
25492,102.0,175.0
25493,107.0,399.0
25494,93.0,123.0
25495,115.0,543.0
25496,103.0,829.0
25497,104.0,1381.0
25498,107.0,195.0
25499,97.0,365.0
25500,113.0,787.0
25501,108.0,527.0
25502,107.0,214.0
25503,104.0,250.0
25504,99.0,307.0
25505,91.0,390.0
25506,107.0,223.0
25507,110.0,1400.0
25508,107.0,558.0
25509,86.0,552.0
25510,104.0,318.0
25511,104.0,466.0
25512,107.0,471.0
25513,103.0,288.0
25514,107.0,344.0
25515,107.0,411.0
25516,106.0,1037.0
25517,105.0,2004.0
25518,104.0,983.0
25519,109.0,4099.0
25520,107.0,1209.0
25521,104.0,1092.0
25522,89.0,219.0
25523,103.0,383.0
25524,103.0,177.0
25525,106.0,1855.0
25526,107.0,1256.0
25527,107.0,486.0
25528,107.0,482.0
25529,103.0,491.0
25530,106.0,727.0
25531,105.0,978.0
25532,100.0,710.0
25533,102.0,2345.0
25534,107.0,953.0
25535,107.0,639.0
25536,104.0,502.0
25537,54.0,452.0
25538,107.0,710.0
25539,106.0,200.0
25540,103.0,1063.0
25541,102.0,424.0
25542,103.0,463.0
25543,105.0,408.0
25544,105.0,766.0
25545,104.0,990.0
25546,107.0,1275.0
25547,107.0,461.0
25548,105.0,215.0
25549,107.0,1308.0
25550,107.0,345.0
25551,104.0,303.0
25552,104.0,1011.0
25553,105.0,183.0
25554,107.0,1335.0
25555,109.0,1779.0
25556,107.0,274.0
25557,111.0,1386.0
25558,103.0,401.0
25559,107.0,438.0
25560,104.0,580.0
25561,106.0,299.0
25562,136.0,270.0
25563,107.0,682.0
25564,107.0,424.0
25565,106.0,558.0
25566,105.0,84.0
25567,103.0,8310.0
25568,111.0,681.0
25569,93.0,1070.0
25570,102.0,766.0
25571,107.0,1966.0
25572,100.0,167.0
25573,102.0,434.0
25574,107.0,496.0
25575,104.0,182.0
25576,107.0,936.0
25577,107.0,869.0
25578,107.0,380.0
25579,103.0,3764.0
25580,104.0,456.0
25581,102.0,486.0
25582,104.0,693.0
25583,107.0,400.0
25584,108.0,220.0
25585,107.0,531.0
25586,107.0,234.0
25587,104.0,713.0
25588,107.0,704.0
25589,105.0,8223.0
25590,117.0,1220.0
25591,107.0,2593.0
25592,103.0,2273.0
25593,107.0,491.0
25594,104.0,1512.0
25595,106.0,397.0
25596,102.0,1001.0
25597,105.0,563.0
25598,103.0,299.0
25599,117.0,732.0
25600,106.0,1595.0
25601,91.0,557.0
25602,105.0,1125.0
25603,107.0,266.0
25604,107.0,199.0
25605,107.0,791.0
25606,100.0,305.0
25607,96.0,259.0
25608,107.0,288.0
25609,102.0,1957.0
25610,103.0,438.0
25611,103.0,205.0
25612,107.0,225.0
25613,104.0,260.0
25614,87.0,274.0
25615,92.0,1949.0
25616,107.0,229.0
25617,103.0,948.0
25618,106.0,257.0
25619,107.0,704.0
25620,103.0,329.0
25621,103.0,438.0
25622,107.0,579.0
25623,102.0,877.0
25624,111.0,462.0
25625,107.0,426.0
25626,105.0,558.0
25627,144.0,315.0
25628,107.0,197.0
25629,103.0,354.0
25630,105.0,596.0
25631,108.0,957.0
25632,107.0,258.0
25633,114.0,698.0
25634,104.0,393.0
25635,106.0,197.0
25636,102.0,455.0
25637,107.0,195.0
25638,108.0,1317.0
25639,113.0,447.0
25640,107.0,470.0
25641,107.0,106.0
25642,98.0,962.0
25643,107.0,371.0
25644,104.0,8481.0
25645,103.0,321.0
25646,108.0,194.0
25647,107.0,522.0
25648,107.0,448.0
25649,107.0,436.0
25650,107.0,1072.0
25651,107.0,1331.0
25652,107.0,1088.0
25653,107.0,315.0
25654,107.0,517.0
25655,103.0,2683.0
25656,106.0,652.0
25657,111.0,849.0
25658,107.0,471.0
25659,107.0,182.0
25660,106.0,461.0
25661,103.0,123.0
25662,104.0,1042.0
25663,107.0,999.0
25664,102.0,892.0
25665,105.0,126.0
25666,111.0,456.0
25667,107.0,413.0
25668,105.0,1270.0
25669,80.0,407.0
25670,107.0,271.0
25671,107.0,634.0
25672,100.0,125.0
25673,107.0,1234.0
25674,104.0,439.0
25675,107.0,539.0
25676,101.0,419.0
25677,77.0,679.0
25678,103.0,984.0
25679,104.0,242.0
25680,107.0,652.0
25681,107.0,522.0
25682,107.0,590.0
25683,106.0,1101.0
25684,108.0,454.0
25685,106.0,296.0
25686,74.0,564.0
25687,107.0,126.0
25688,121.0,194.0
25689,104.0,357.0
25690,104.0,1386.0
25691,95.0,4401.0
25692,107.0,560.0
25693,114.0,926.0
25694,107.0,694.0
25695,77.0,495.0
25696,94.0,470.0
25697,112.0,560.0
25698,107.0,776.0
25699,106.0,400.0
25700,106.0,1029.0
25701,106.0,128.0
25702,101.0,491.0
25703,107.0,646.0
25704,98.0,872.0
25705,104.0,687.0
25706,101.0,2019.0
25707,107.0,536.0
25708,107.0,318.0
25709,103.0,445.0
25710,103.0,535.0
25711,107.0,788.0
25712,107.0,526.0
25713,107.0,329.0
25714,94.0,298.0
25715,97.0,513.0
25716,104.0,241.0
25717,97.0,4088.0
25718,102.0,1057.0
25719,97.0,219.0
25720,101.0,704.0
25721,111.0,402.0
25722,102.0,290.0
25723,107.0,325.0
25724,119.0,1593.0
25725,76.0,996.0
25726,103.0,298.0
25727,105.0,2921.0
25728,107.0,2389.0
25729,104.0,611.0
25730,101.0,860.0
25731,108.0,339.0
25732,107.0,887.0
25733,107.0,487.0
25734,106.0,537.0
25735,105.0,551.0
25736,107.0,310.0
25737,107.0,505.0
25738,104.0,669.0
25739,106.0,586.0
25740,106.0,204.0
25741,101.0,3361.0
25742,100.0,793.0
25743,105.0,874.0
25744,103.0,1491.0
25745,107.0,84.0
25746,103.0,496.0
25747,106.0,697.0
25748,107.0,286.0
25749,107.0,2050.0
25750,104.0,392.0
25751,100.0,336.0
25752,106.0,1958.0
25753,105.0,949.0
25754,106.0,430.0
25755,103.0,365.0
25756,107.0,306.0
25757,107.0,1772.0
25758,97.0,536.0
25759,107.0,1004.0
25760,103.0,380.0
25761,105.0,527.0
25762,104.0,502.0
25763,107.0,722.0
25764,107.0,1186.0
25765,103.0,1466.0
25766,100.0,550.0
25767,107.0,3077.0
25768,107.0,1722.0
25769,99.0,279.0
25770,121.0,3429.0
25771,107.0,965.0
25772,107.0,230.0
25773,103.0,279.0
25774,102.0,503.0
25775,99.0,547.0
25776,107.0,662.0
25777,107.0,514.0
25778,108.0,618.0
25779,107.0,618.0
25780,103.0,321.0
25781,106.0,443.0
25782,107.0,834.0
25783,107.0,365.0
25784,107.0,476.0
25785,109.0,978.0
25786,107.0,1026.0
25787,94.0,646.0
25788,101.0,171.0
25789,153.0,653.0
25790,107.0,945.0
25791,111.0,629.0
25792,107.0,370.0
25793,105.0,200.0
25794,117.0,866.0
25795,92.0,139.0
25796,108.0,609.0
25797,102.0,1818.0
25798,107.0,723.0
25799,96.0,503.0
25800,107.0,256.0
25801,106.0,123.0
25802,107.0,1265.0
25803,103.0,370.0
25804,102.0,1957.0
25805,102.0,759.0
25806,119.0,783.0
25807,103.0,372.0
25808,108.0,334.0
25809,104.0,229.0
25810,104.0,542.0
25811,117.0,385.0
25812,106.0,357.0
25813,103.0,1944.0
25814,104.0,306.0
25815,107.0,222.0
25816,107.0,428.0
25817,105.0,377.0
25818,104.0,761.0
25819,104.0,315.0
25820,104.0,342.0
25821,103.0,590.0
25822,102.0,251.0
25823,107.0,1413.0
25824,106.0,2572.0
25825,110.0,779.0
25826,101.0,1494.0
25827,112.0,607.0
25828,99.0,186.0
25829,107.0,246.0
25830,103.0,1485.0
25831,106.0,529.0
25832,107.0,702.0
25833,101.0,192.0
25834,107.0,208.0
25835,107.0,252.0
25836,100.0,376.0
25837,107.0,199.0
25838,106.0,2052.0
25839,106.0,556.0
25840,104.0,807.0
25841,103.0,218.0
25842,109.0,160.0
25843,103.0,1375.0
25844,106.0,532.0
25845,105.0,180.0
25846,103.0,782.0
25847,104.0,568.0
25848,106.0,802.0
25849,102.0,230.0
25850,116.0,441.0
25851,107.0,380.0
25852,107.0,928.0
25853,107.0,426.0
25854,109.0,178.0
25855,112.0,574.0
25856,70.0,993.0
25857,107.0,2019.0
25858,107.0,1227.0
25859,111.0,218.0
25860,107.0,297.0
25861,107.0,276.0
25862,96.0,150.0
25863,108.0,863.0
25864,107.0,761.0
25865,107.0,1073.0
25866,107.0,821.0
25867,104.0,306.0
25868,107.0,495.0
25869,103.0,285.0
25870,102.0,1857.0
25871,102.0,454.0
25872,107.0,885.0
25873,105.0,1950.0
25874,109.0,192.0
25875,102.0,940.0
25876,101.0,344.0
25877,107.0,335.0
25878,104.0,501.0
25879,108.0,1305.0
25880,105.0,628.0
25881,106.0,906.0
25882,107.0,1103.0
25883,107.0,682.0
25884,103.0,2995.0
25885,101.0,701.0
25886,102.0,992.0
25887,107.0,424.0
25888,103.0,882.0
25889,107.0,4206.0
25890,106.0,858.0
25891,97.0,283.0
25892,107.0,256.0
25893,108.0,488.0
25894,103.0,350.0
25895,107.0,222.0
25896,98.0,957.0
25897,97.0,990.0
25898,101.0,1136.0
25899,107.0,191.0
25900,106.0,351.0
25901,106.0,8751.0
25902,101.0,1157.0
25903,107.0,794.0
25904,101.0,1503.0
25905,106.0,582.0
25906,107.0,474.0
25907,95.0,379.0
25908,116.0,589.0
25909,96.0,282.0
25910,105.0,582.0
25911,104.0,445.0
25912,102.0,393.0
25913,106.0,537.0
25914,107.0,270.0
25915,99.0,288.0
25916,107.0,1395.0
25917,100.0,615.0
25918,107.0,802.0
25919,107.0,4145.0
25920,105.0,1301.0
25921,107.0,658.0
25922,107.0,293.0
25923,116.0,321.0
25924,111.0,387.0
25925,106.0,318.0
25926,107.0,1050.0
25927,107.0,547.0
25928,107.0,906.0
25929,70.0,226.0
25930,103.0,682.0
25931,107.0,313.0
25932,108.0,584.0
25933,100.0,501.0
25934,100.0,333.0
25935,100.0,1233.0
25936,103.0,289.0
25937,104.0,524.0
25938,104.0,447.0
25939,94.0,353.0
25940,104.0,354.0
25941,114.0,185.0
25942,107.0,1092.0
25943,103.0,7454.0
25944,109.0,704.0
25945,103.0,1196.0
25946,107.0,480.0
25947,107.0,370.0
25948,106.0,205.0
25949,103.0,566.0
25950,107.0,3283.0
25951,106.0,2740.0
25952,104.0,685.0
25953,110.0,528.0
25954,107.0,904.0
25955,100.0,214.0
25956,107.0,1098.0
25957,101.0,343.0
25958,105.0,656.0
25959,107.0,466.0
25960,107.0,590.0
25961,104.0,184.0
25962,107.0,291.0
25963,107.0,396.0
25964,117.0,617.0
25965,156.0,339.0
25966,100.0,832.0
25967,107.0,131.0
25968,103.0,692.0
25969,105.0,1404.0
25970,95.0,309.0
25971,106.0,813.0
25972,93.0,441.0
25973,103.0,359.0
25974,103.0,1373.0
25975,72.0,976.0
25976,102.0,1392.0
25977,107.0,188.0
25978,107.0,821.0
25979,104.0,987.0
25980,107.0,564.0
25981,105.0,1158.0
25982,107.0,2460.0
25983,117.0,621.0
25984,107.0,443.0
25985,104.0,576.0
25986,107.0,8474.0
25987,106.0,227.0
25988,104.0,723.0
25989,107.0,939.0
25990,109.0,273.0
25991,107.0,360.0
25992,106.0,423.0
25993,107.0,294.0
25994,107.0,915.0
25995,101.0,604.0
25996,108.0,246.0
25997,104.0,425.0
25998,107.0,317.0
25999,107.0,534.0
26000,105.0,820.0
26001,107.0,185.0
26002,99.0,585.0
26003,107.0,1070.0
26004,104.0,630.0
26005,104.0,210.0
26006,63.0,1369.0
26007,74.0,237.0
26008,102.0,394.0
26009,100.0,354.0
26010,107.0,1085.0
26011,107.0,174.0
26012,106.0,507.0
26013,107.0,8277.0
26014,103.0,1298.0
26015,107.0,174.0
26016,107.0,156.0
26017,106.0,267.0
26018,103.0,142.0
26019,107.0,322.0
26020,107.0,1780.0
26021,102.0,371.0
26022,107.0,379.0
26023,101.0,254.0
26024,105.0,856.0
26025,102.0,619.0
26026,107.0,587.0
26027,103.0,501.0
26028,92.0,1382.0
26029,107.0,128.0
26030,104.0,165.0
26031,105.0,230.0
26032,100.0,366.0
26033,96.0,490.0
26034,102.0,1525.0
26035,95.0,184.0
26036,115.0,699.0
26037,106.0,627.0
26038,103.0,1025.0
26039,108.0,1422.0
26040,103.0,1825.0
26041,102.0,345.0
26042,107.0,241.0
26043,107.0,447.0
26044,107.0,436.0
26045,107.0,500.0
26046,107.0,1087.0
26047,107.0,796.0
26048,107.0,1102.0
26049,107.0,747.0
26050,99.0,265.0
26051,101.0,6840.0
26052,102.0,783.0
26053,107.0,1404.0
26054,107.0,336.0
26055,105.0,427.0
26056,117.0,6174.0
26057,107.0,616.0
26058,107.0,681.0
26059,107.0,891.0
26060,108.0,870.0
26061,105.0,939.0
26062,107.0,266.0
26063,105.0,195.0
26064,104.0,950.0
26065,107.0,179.0
26066,108.0,1866.0
26067,107.0,465.0
26068,107.0,287.0
26069,108.0,349.0
26070,104.0,544.0
26071,107.0,2409.0
26072,100.0,426.0
26073,104.0,398.0
26074,70.0,450.0
26075,107.0,2381.0
26076,107.0,455.0
26077,107.0,258.0
26078,99.0,480.0
26079,103.0,234.0
26080,107.0,275.0
26081,104.0,454.0
26082,106.0,2453.0
26083,108.0,343.0
26084,102.0,420.0
26085,105.0,817.0
26086,103.0,282.0
26087,90.0,945.0
26088,110.0,611.0
26089,103.0,341.0
26090,67.0,528.0
26091,90.0,509.0
26092,104.0,168.0
26093,104.0,748.0
26094,107.0,693.0
26095,101.0,557.0
26096,107.0,168.0
26097,102.0,226.0
26098,107.0,223.0
26099,107.0,275.0
26100,102.0,233.0
26101,107.0,303.0
26102,107.0,597.0
26103,102.0,267.0
26104,102.0,370.0
26105,107.0,549.0
26106,107.0,325.0
26107,105.0,519.0
26108,105.0,1326.0
26109,105.0,840.0
26110,107.0,2042.0
26111,107.0,242.0
26112,106.0,6662.0
26113,97.0,726.0
26114,111.0,400.0
26115,110.0,1535.0
26116,102.0,733.0
26117,103.0,757.0
26118,101.0,577.0
26119,104.0,1535.0
26120,110.0,648.0
26121,103.0,257.0
26122,107.0,246.0
26123,110.0,1638.0
26124,107.0,1638.0
26125,107.0,1282.0
26126,108.0,603.0
26127,104.0,4260.0
26128,93.0,341.0
26129,107.0,1321.0
26130,107.0,254.0
26131,99.0,294.0
26132,107.0,6537.0
26133,107.0,306.0
26134,107.0,382.0
26135,106.0,466.0
26136,103.0,639.0
26137,102.0,370.0
26138,104.0,366.0
26139,104.0,641.0
26140,107.0,630.0
26141,117.0,724.0
26142,102.0,1405.0
26143,97.0,666.0
26144,103.0,653.0
26145,95.0,280.0
26146,107.0,2436.0
26147,107.0,475.0
26148,107.0,676.0
26149,100.0,316.0
26150,106.0,1445.0
26151,107.0,416.0
26152,104.0,740.0
26153,95.0,639.0
26154,107.0,430.0
26155,107.0,1012.0
26156,107.0,273.0
26157,107.0,631.0
26158,106.0,276.0
26159,93.0,189.0
26160,106.0,157.0
26161,85.0,509.0
26162,107.0,251.0
26163,106.0,218.0
26164,106.0,1579.0
26165,101.0,350.0
26166,101.0,742.0
26167,107.0,1140.0
26168,91.0,637.0
26169,107.0,576.0
26170,108.0,400.0
26171,106.0,540.0
26172,103.0,451.0
26173,107.0,1000.0
26174,107.0,911.0
26175,104.0,522.0
26176,110.0,142.0
26177,104.0,1086.0
26178,95.0,853.0
26179,103.0,476.0
26180,107.0,465.0
26181,103.0,1056.0
26182,105.0,1764.0
26183,118.0,1440.0
26184,100.0,800.0
26185,105.0,1929.0
26186,103.0,269.0
26187,107.0,292.0
26188,107.0,422.0
26189,107.0,1243.0
26190,107.0,462.0
26191,107.0,1367.0
26192,104.0,249.0
26193,104.0,301.0
26194,102.0,463.0
26195,103.0,513.0
26196,103.0,623.0
26197,107.0,1034.0
26198,103.0,2544.0
26199,107.0,386.0
26200,69.0,266.0
26201,104.0,5448.0
26202,100.0,315.0
26203,102.0,220.0
26204,107.0,787.0
26205,107.0,270.0
26206,103.0,393.0
26207,105.0,1072.0
26208,105.0,176.0
26209,107.0,954.0
26210,107.0,1399.0
26211,104.0,702.0
26212,107.0,519.0
26213,100.0,697.0
26214,104.0,320.0
26215,99.0,470.0
26216,106.0,482.0
26217,103.0,280.0
26218,102.0,164.0
26219,107.0,624.0
26220,104.0,855.0
26221,107.0,408.0
26222,107.0,388.0
26223,103.0,946.0
26224,116.0,901.0
26225,104.0,344.0
26226,107.0,1516.0
26227,107.0,552.0
26228,104.0,837.0
26229,108.0,587.0
26230,107.0,6914.0
26231,107.0,317.0
26232,107.0,226.0
26233,107.0,1050.0
26234,107.0,1161.0
26235,108.0,373.0
26236,104.0,1738.0
26237,104.0,2681.0
26238,101.0,579.0
26239,109.0,321.0
26240,107.0,207.0
26241,117.0,194.0
26242,105.0,1385.0
26243,107.0,390.0
26244,107.0,1347.0
26245,107.0,487.0
26246,107.0,2259.0
26247,101.0,165.0
26248,98.0,243.0
26249,112.0,444.0
26250,103.0,227.0
26251,116.0,481.0
26252,105.0,178.0
26253,103.0,969.0
26254,99.0,399.0
26255,107.0,1071.0
26256,102.0,328.0
26257,107.0,426.0
26258,107.0,229.0
26259,106.0,932.0
26260,96.0,404.0
26261,107.0,622.0
26262,102.0,317.0
26263,104.0,452.0
26264,107.0,456.0
26265,58.0,323.0
26266,106.0,215.0
26267,108.0,503.0
26268,107.0,182.0
26269,105.0,448.0
26270,104.0,1674.0
26271,90.0,344.0
26272,103.0,399.0
26273,108.0,511.0
26274,107.0,1153.0
26275,103.0,383.0
26276,107.0,2099.0
26277,101.0,453.0
26278,105.0,362.0
